id,name,published,outlet,title,authors,category,market,categoryorder,articleorder,url,description,text,image,error,sentiment,firstEyes
,,2026-07-31 17:12:49+00:00,National Association of Counties,U.S. Environmental Protection Agency releases new guidelines for implementing the National Environmental Policy Act,,,,,,https://www.naco.org/news/us-environmental-protection-agency-releases-new-guidelines-implementing-national-environmental,"On June 25, the U.S. Environmental Protection Agency (EPA) released a proposed rule updating its implementation of the National Environmental Policy Act. The updated rule follows EO 14154, Unleashing American Energy, and the Seven County Infrastructure v. Eagle County, Colo. decision by the U.S. Supreme Court.",,,,,2026-07-31 15:06:16.273404
,,2026-07-31 17:03:16+00:00,www.reutersconnect.com,"U.S. cabinet meeting at Camp David in Thurmont, Maryland | Reuters Connect",,,,,,https://www.reutersconnect.com/item/us-cabinet-meeting-at-camp-david-in-thurmont-maryland/dGFnOnJldXRlcnMuY29tLDIwMjY6bmV3c21sX1JDMjRQTUFNV1U2RA,"U.S. Environmental Protection Agency (EPA) Administrator Lee Zeldin participates in a cabinet meeting at Camp David in Thurmont, Maryland, U.S., ...",,,,,2026-07-31 16:04:58.382955
,Costs & Impacts,2026-07-31 16:05:08+00:00,Engadget,How to fight a data center - Engadget,,,,,,https://www.engadget.com/2227325/how-to-fight-a-data-center/,"Most Americans don't want them in their backyard, but beating AI companies isn't easy.",,https://www.engadget.com/img/gallery/how-to-fight-a-data-center/l-intro-1785436988.jpg,,,2026-07-31 15:06:16.273404
,Clean Air & Water,2026-07-31 15:52:43+00:00,Jen Kiggans,Rep. Kiggans Joins EPA Administrator Lee Zeldin for Tour of Hampton Roads Sanitation District's SWIFT Research Center  - Jen Kiggans,,,,,,https://kiggans.house.gov/2026/07/31/rep-kiggans-joins-epa-administrator-lee-zeldin-for-tour-of-hampton-roads-sanitation-districts-swift-research-center/,"SUFFOLK, VA — Congresswoman Jen Kiggans (VA-02) joined U.S. Environmental Protection Agency (EPA) Administrator Lee Zeldin, EPA Region 3 Administrator...",,https://dev-kiggans.house.gov/wp-content/uploads/2026/07/image.jpeg,,,2026-07-31 15:06:16.273404
,Opposition & Allies,2026-07-31 15:31:48+00:00,www.nytimes.com,Critics Say Historic Sites Are Endangered by Trump-Aligned Panel's Plan - ny times,,,,,,https://www.nytimes.com/2026/07/31/arts/historic-sites-trump-regulation-changes.html,"... administration, including Mr. Voyles, an official at the Environmental Protection Agency. After the draft rules were approved by a vote of the ...",,,,,2026-07-31 12:05:26.420311
,,2026-07-31 15:27:39+00:00,www.waterworld.com,"EPA highlights funding, workforce needs during Kansas rural water roundtable",,,,,,https://www.waterworld.com/water-utility-management/news/55394923/epa-highlights-funding-workforce-needs-during-kansas-rural-water-roundtable,"EPA Region 7 met with rural water leaders in western Kansas to discuss funding, technical assistance and workforce development.",,"https://img.waterworld.com/files/base/ebm/ww/image/2026/07/6a6cbb67365d151f08e146c3-dreamstime_l_9563406.png?auto=format,compress&fit=fill&fill=blur&w=1200&h=630",,,2026-07-31 12:05:26.420311
,Costs & Impacts,2026-07-31 15:25:28+00:00,NBC News,"Hackers targeted municipal water systems in 7 states this week, FBI says",,,,,,https://www.nbcnews.com/tech/security/hackers-targeted-municipal-water-systems-7-states-week-fbi-says-rcna590210,The federal warning comes after more than 30 water facilities in Minnesota were breached.,,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2026-07/260731-minnesota-water-mn-0905-878e3e.jpg",,,2026-07-31 12:05:26.420311
,Costs & Impacts,2026-07-31 15:10:10+00:00,Bozeman Daily Chronicle,EPA continues efforts to remove lead-contaminated soil in East Helena,,,,,,https://www.bozemandailychronicle.com/news/big-sky/epa-continues-efforts-to-remove-lead-contaminated-soil-in-east-helena/article_95282969-ed54-442e-be7d-78e492bb3f71.html,"Some East Helena properties will be excavated this week as part of the ongoing cleanup effort of the former smelter site, according to the Environmental Protection Agency.",,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/1/55/155d795e-1dc8-4117-9fe7-2b31e68fda15/6a6cb8d1c9bd6.image.png?crop=1172%2C615%2C0%2C80,,,2026-07-31 12:05:26.420311
,,2026-07-31 14:48:24+00:00,health.mo.gov,Hazardous Substances & Sites | Missouri Department of Health and Senior Services,,,,,,https://health.mo.gov/prevention/environmental-factors/hazardous-substances-sites,... protect public health. Risk Assessment - A risk assessment is a technical document written for environmental agencies and is used in decision ...,,,,,2026-07-31 13:06:59.353464
,Costs & Impacts,2026-07-31 14:42:04+00:00,www.france24.com,Forever chemicals and pesticides: what to know - France 24,,,,,,https://www.france24.com/en/live-news/20260731-forever-chemicals-and-pesticides-what-to-know,"But the Environmental Protection Agency has an alternative definition of per- and polyfluoroalkyl substances that excludes the pesticides, and ...",,,,,2026-07-31 12:05:26.420311
,,2026-07-31 14:37:44+00:00,Congressman Mike Lawler,"Lawler To Improve Recycling Data, Expand Access To Recycling Nationwide With New Bill",,,,,,https://lawler.house.gov/news/documentsingle.aspx?DocumentID=6299,... Environmental Protection Agency (EPA) to study the feasibility of establishing a standardized national database to better track recycling ...,,https://lawler.house.gov/images/facebook-meta.jpg,,,2026-07-31 12:05:26.420311
,Costs & Impacts,2026-07-31 14:04:40+00:00,www.newsnationnow.com,California community suspects environmental link to rare cancer cases,,,,,,https://www.newsnationnow.com/katie-pavlich-tonight/california-community-environmental-link-cancer/,“There has been an unusual cluster of pediatric cancers in the Ladera Ranch community. I am requesting that EPA conduct an appropriate investigation ...,,,,,2026-07-31 15:06:16.273404
,,2026-07-31 14:01:25+00:00,www.facebook.com,The federal government issued a warning about potential cyber threats to water systems ...,,,,,,https://www.facebook.com/abc7news/posts/the-federal-government-issued-a-warning-about-potential-cyber-threats-to-water-s/1495054145997944/,The U.S. Environmental Protection Agency (EPA) has issued a stark warning about the increasing frequency of cyberattacks targeting water systems.,,,,,2026-07-31 13:06:59.353464
,,2026-07-31 13:46:58+00:00,www.gao.gov,Inflation Reduction Act: EPA's Use and Oversight of $11.5 Billion in Appropriations - GAO,,,,,,https://www.gao.gov/products/gao-26-108084,"EPA received billions from the Inflation Reduction Act of 2022 to reduce air pollution, including greenhouse gases. As of March 2026, EPA has ...",,,,,2026-07-31 12:05:26.420311
,,2026-07-31 13:29:06+00:00,www.facebook.com,The federal government issued a warning Thursday about potential cyber threats to water ...,,,,,,https://www.facebook.com/ABCNews/posts/the-federal-government-issued-a-warning-thursday-about-potential-cyber-threats-t/1484362836883925/,"The specifics: Michael Regan, head of the Environmental Protection Agency (EPA), and White House national security advisor Jake Sullivan jointly ...",,,,,2026-07-31 13:06:59.353464
,Costs & Impacts,2026-07-31 12:03:17+00:00,www.wastetodaymagazine.com,EPA to award more than $270 million in brownfields funding - Waste Today,,,,,,https://www.wastetodaymagazine.com/news/epa-award-270-million-brownfield-funding-pollution-cleanup/,The U.S. Environmental Protection Agency (EPA) will award more than $270 in brownfields funding designed to revitalize American communities. The ...,,,,,2026-07-31 12:05:26.420311
,,2026-07-31 11:02:51+00:00,Crain Caton & James,EPA Proposes NEPA Reforms,,,,,,https://craincaton.com/epa-proposes-nepa-reforms/,"On June 24, 2026, EPA issued a news release announcing reforms to the way it implements the National Environmental Policy Act (NEPA). EPA predicts the changes will “make environmental reviews faster, clearer, and more predictable so America can build more, without lowering a single environmental standard.” According to the news release, “NEPA has been turned […]",,https://craincaton.com/wp-content/uploads/2026/07/Jim-Smith-1200x628-1.png,,,2026-07-31 13:06:59.353464
,Costs & Impacts,2026-07-31 10:55:14+00:00,www.instagram.com,"In December 2023, California kicked off the Subnational Methane Action Coalition at ... - Instagram",,,,,,https://www.instagram.com/p/DbbSMZRDR1M/,"The EPA recently released its 2026 regulatory agenda, providing an early look at regulatory actions the agency plans to review, propose, or finalize.",,,,,2026-07-31 10:02:52.824646
,,2026-07-31 10:51:17+00:00,LinkedIn,"The EPA welcomes the publication of the International Atomic Energy Agency (IAEA) (IAEA) Integrated Regulatory Review Service (IRRS) Mission to Ireland Report, which was published by the IAEA this… | Environmental Protection Agency (EPA) Ireland",,,,,,https://www.linkedin.com/posts/environmental-protection-agency-ireland_the-epa-welcomes-the-publication-of-the-international-activity-7488851025060229120-VmAO,"The EPA welcomes the publication of the International Atomic Energy Agency (IAEA) (IAEA) Integrated Regulatory Review Service (IRRS) Mission to Ireland Report, which was published by the IAEA this week and is available on the IAEA's website at the link below.

The mission was conducted from 19 to 28 January 2026, and the report’s findings will inform our next steps as we continue to strengthen Ireland’s regulatory framework and maintain the highest standards of radiation protection.

The EPA has already begun implementing the report’s recommendations and suggestions and will continue to work closely with HIQA - Health Information and Quality Authority and our parent department, the Department of Climate, Energy and the Environment, to ensure that Ireland’s regulatory framework remains strong, effective and fully aligned with the highest IAEA safety standards.

The report is now online: https://lnkd.in/dtiHpPSP",,https://media.licdn.com/dms/image/v2/D4D10AQFtpjMC62srUw/image-shrink_800/B4DZ.2.Or0KMAg-/0/1785481194740?e=2147483647&v=beta&t=5jZHtZ9mCYZhPTkqRW5U23GBra8XjCyuVnSN1Nmx-i8,,,2026-07-31 13:06:59.353464
,Costs & Impacts,2026-07-31 10:06:35+00:00,Nature,Urban infrastructure and fossil fuel industrial legacy drive US data center siting - Nature Cities,,,,,,https://www.nature.com/articles/s44284-026-00487-z,"Data centers predominantly occupy urban areas, influenced by local power capacity, information technology employment and broadband quality. This study highlights the impact of infrastructure and industrial legacy on their spatial distribution and sustainability implications.",,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs44284-026-00487-z/MediaObjects/44284_2026_487_Fig1_HTML.png,,,2026-07-31 08:01:18.120200
,,2026-07-31 09:34:52+00:00,The Union,EPA leads tour of Lava Cap Mine cleanup efforts,,,,,,https://www.theunion.com/news/epa-leads-tour-of-lava-cap-mine-cleanup-efforts/article_c6cc328a-6b77-4b5e-84ce-9f11d14c7d70.html,"On Monday, the U.S. Environmental Protection Agency Region 9 led a tour of the Lava Cap Mine Superfund site, highlighting the start of construction of the wetland-based water treatment system,",,https://bloximages.chicago2.vip.townnews.com/theunion.com/content/tncms/assets/v3/editorial/3/91/391694a0-39d1-48e4-93fb-88fb4ccba867/6a6bbc470f0b1.image.jpg?crop=1762%2C925%2C0%2C125&resize=1200%2C630&order=crop%2Cresize,,,2026-07-31 06:00:29.114805
,Opposition & Allies,2026-07-31 09:31:18+00:00,www.miamiherald.com,Politics make it hard to regulate pesticide linked to Parkinson's Disease - Miami Herald,,,,,,https://www.miamiherald.com/news/local/environment/article316675121.html,"... Environmental Protection Agency, announced news that had MAHA moms cheering. Read the whole package from WUFT here. “The Trump EPA has made the ...",,,,,2026-07-31 06:00:29.114805
,,2026-07-31 09:10:29+00:00,eFinancialCareers,"Public Policy Researcher (Waltham, MA; Reston, VA; Remote)",,,,,,https://www.efinancialcareers.com/jobs-United_States-Waltham-Public_Policy_Researcher_Waltham_MA_Reston_VA_Remote.id24608554,"Public Policy Researcher (Waltham, MA; Reston, VA; Remote)",,https://www.efinancialcareers.com,,,2026-07-31 14:05:17.659522
,Costs & Impacts,2026-07-31 09:01:32+00:00,YouTube,'Our river is dying' – Locals warn of strain on Ireland's waters | Prime Time,,,,,,https://www.youtube.com/watch?v=2Ho4h805oXo,"More rivers in Ireland are deteriorating than improving according to the latest Environmental Protection Agency (EPA) assessment, while temporary beach closu...",,https://i.ytimg.com/vi/2Ho4h805oXo/maxresdefault.jpg,,,2026-07-31 08:01:18.120200
,,2026-07-31 08:45:39+00:00,www.higheredjobs.com,"Part-Time Environmental Analytical Chemist, Civil Engineering (10008672) - HigherEdJobs",,,,,,https://www.higheredjobs.com/details.cfm?JobCode=179514114,"support for U.S. Environmental Protection Agency, the Department of Energy, along with other federal agencies and non-federal research sponsors.",,,,,2026-07-31 06:00:29.114805
,,2026-07-31 08:43:16+00:00,www.reveliolabs.com,Environmental Protection Agency Number of Employees 2026 | Employee Count & Headcount Data | Revelio Labs,,,,,,https://www.reveliolabs.com/companies/environmental-protection-agency/employees,"Environmental Protection Agency had 710 employees as of March 2026, up 44 (+0.3%) from the prior year. Headcount, salary, location, and hiring trends from Revelio Labs.",,https://www.reveliolabs.com/companies/environmental-protection-agency/employees/opengraph-image-l01jpo?7f8f9f0f909124db,,,2026-07-31 08:01:18.120200
,,2026-07-31 08:12:21+00:00,Federal Register,Environmental Impact Statements; Notice of Availability,,,,,,https://www.federalregister.gov/documents/2026/07/31/2026-15536/environmental-impact-statements-notice-of-availability,"Search, browse and learn about the Federal Register. Federal Register 2.0 is the unofficial daily publication for rules, proposed rules, and notices of Federal agencies and organizations, as well as executive orders and other presidential documents.",,https://www.federalregister.gov/assets/open_graph_site_banner.png,,,2026-07-31 04:59:50.024703
,Opposition & Allies,2026-07-31 08:03:47+00:00,www.ncronline.org,"Catholic groups urge EPA to halt actions that devalue human life, God's creation",,,,,,https://www.ncronline.org/node/336361,"The public prayer outside the EPA, held July 24 and organized by Catholic Climate Covenant, comes nearly 18 months after Donald Trump returned to the ...",,,,,2026-07-31 06:00:29.114805
,Opposition & Allies,2026-07-31 08:03:47+00:00,www.ncronline.org,"Catholic groups urge EPA to halt actions that devalue human life, God's creation",,,,,,https://www.ncronline.org/news/catholic-groups-urge-epa-halt-actions-devalue-human-life-gods-creation,"Approximately two dozen Catholics held a prayer service July 24 outside headquarters for the U.S. Environmental Protection Agency in Washington, ...",,,,,2026-07-31 04:59:50.024703
,,2026-07-31 06:41:21+00:00,www.reuters.com,"US refiner Valero says tax credit overhaul, registration hurdles have slowed biofuel imports",,,,,,https://www.reuters.com/business/energy/us-refiner-valero-says-tax-credit-overhaul-registration-hurdles-have-slowed-2026-07-30/,U.S. biofuel imports are not rising quickly ‌enough to help the industry comply with the Environmental Protection Agency's renewable fuel blending ...,,,,,2026-07-31 04:59:50.024703
,,2026-07-31 06:31:18+00:00,The Regulatory Review,Week in Review | The Regulatory Review,,,,,,https://www.theregreview.org/2026/07/31/week-in-review-422/,"DHS changes asylum procedures, New York adopts social media rules for minors, and more…",,https://www.theregreview.org/wp-content/uploads/2026/01/WIR.jpeg,,,2026-07-31 06:00:29.114805
,,2026-07-31 05:40:47+00:00,hero.epa.gov,Perfluoroalkyl sulfonates and long-chain perfluoroalkyl carboxylate chemical substances - HERO,,,,,,https://hero.epa.gov/reference/7325714/,"Authoring Organization, U.S. Environmental Protection Agency. Abstract, Under the Toxic Substances Control Act (TSCA), EPA is amending a significant ...",,,,,2026-07-31 04:59:50.024703
,Opposition & Allies,2026-07-31 03:48:58+00:00,ABC11 Raleigh-Durham,Gov. Stein rips Chemours-EPA PFAS settlement; company responds,,,,,,https://abc11.com/post/gov-stein-rips-chemours-epa-pfas-settlement-company-responds/19604836/,"The state is urging the federal government to withdraw the proposed settlement, saying it would do almost nothing to address the damage that Chemours has done in NC",,https://cdn.abcotvs.com/dip/images/19604870_073026-wtvd-chemours-clean-img.jpg?w=1600,,,2026-07-31 04:59:50.024703
,Costs & Impacts,2026-07-31 03:44:38+00:00,Planet Detroit,Marathon Petroleum wins air quality permit approval for Detroit refinery expansion,,,,,,https://planetdetroit.org/2026/07/marathon-refinery-expansion-approval-detroit/,State regulators approve Marathon Petroleum permit with added monitoring requirements weeks after flaring event prompts health concerns.,,https://planetdetroit.org/wp-content/uploads/2026/07/MarathonFlare-1.jpeg,,,2026-07-30 23:59:29.441221
,Costs & Impacts,2026-07-31 03:36:29+00:00,thehill.com,US investigating if Iran launched cyberattack on Minnesota water facilities - The Hill,,,,,,https://thehill.com/policy/technology/6001284-minnesota-water-facilities-cyberattack-investigation-us-iran/,"... Agency (CISA), U.S. Environmental Protection Agency (EPA) and Federal Bureau of Investigation (FBI). Officials in the advisory state that they ...",,,,,2026-07-31 04:59:50.024703
,,2026-07-31 03:22:20+00:00,Federal Register,"Agency Information Collection Activities; Proposed Information Collection Request; Comment Request; Final Authorization for Hazardous Waste Management Programs, EPA ICR No. 0969.13, OMB Control No. 2050-0041",,,,,,https://www.federalregister.gov/documents/2026/07/30/2026-15376/agency-information-collection-activities-proposed-information-collection-request-comment-request,"The Environmental Protection Agency (EPA) is planning to submit an information collection request (ICR), ""Final Authorization for Hazardous Waste Management Programs"" (EPA ICR No. 0969.13, OMB Control No. 2050-0041) to the Office of Management and Budget (OMB) for review and approval in...",,https://www.federalregister.gov/assets/open_graph_site_banner.png,,,2026-07-31 04:00:17.514313
,,2026-07-31 03:10:30+00:00,The New Lede,Reflections on pesticide regulation from a “recovering” EPA chemist,,,,,,https://www.thenewlede.org/2026/07/reflections-on-pesticide-regulation-from-a-recovering-epa-chemist/,A former EPA chemist recounts agency reluctance to respond to risks seen with pesticides.,,https://www.thenewlede.org/wp-content/uploads/2026/07/Designer-8.png,,,2026-07-30 23:59:29.441221
,Costs & Impacts,2026-07-31 02:21:52+00:00,CBS News,U.S. investigating whether Iran was behind cyberattack on Minnesota water systems,,,,,,https://www.cbsnews.com/news/us-investigating-iran-cyberattack-minnesota-water-systems/,"Malicious cyber activity affected technology at more than 30 community water systems across Minnesota this week, leading authorities to dig into whether Iranian actors are behind the attack, CBS News has learned.",,https://assets3.cbsnewsstatic.com/hub/i/r/2026/07/31/e4321e42-69ad-4fe9-ab02-e7041666a1cd/thumbnail/1200x630g2/de8e879ca7e8d2311c23348a43568460/ap26211784719593-1.jpg,,,2026-07-31 01:00:31.572207
,,2026-07-31 01:34:30+00:00,U.S. Senator Michael Bennet,"Bennet, Rosen, Klobuchar, Merkley Create and Expand Grant and Loan Programs to Monitor Air Pollution from Wildfires - U.S. Senator Michael Bennet",,,,,,https://www.bennet.senate.gov/2026/07/30/bennet-rosen-klobuchar-merkley-create-and-expand-grant-and-loan-programs-to-monitor-air-pollution-from-wildfires/,"Washington, D.C. — Colorado U.S. Senator Michael Bennet joined U.S. Senators Jacky Rosen (D-Nev.), Amy Klobuchar (D-Minn.), and Jeff Merkley (D-Ore.) to introduce a bill to help state, local, and Tribal government agencies monitor worsening air pollution caused by wildfires and make more informed public health decisions. The Wildfire Air Quality Sensor Expansion Act would […]",,https://www.bennet.senate.gov/wp-content/uploads/2025/02/Social-Media-Preview-Graphic.png,,,2026-07-30 23:00:41.528873
,Costs & Impacts,2026-07-31 01:00:39+00:00,www.facebook.com,Trump's EPA wants to change the law to make decisions about the environment without ... - Facebook,,,,,,https://www.facebook.com/MassAttorneyGeneral/posts/trumps-epa-wants-to-change-the-law-to-make-decisions-about-the-environment-witho/1055872710707174/,How the audit and income tax ballot question coming along.,,,,,2026-07-30 23:00:41.528873
,,2026-07-31 00:36:35+00:00,www.reveliolabs.com,Ohio Environmental Number of Employees 2026 | Employee Count & Headcount Data | Revelio Labs,,,,,,https://www.reveliolabs.com/companies/ohio-environmental/employees,"Ohio Environmental had 1,096 employees as of March 2026, down 25 (-1.9%) from the prior year. Headcount, salary, location, and hiring trends from Revelio Labs.",,https://www.reveliolabs.com/companies/ohio-environmental/employees/opengraph-image-l01jpo?7f8f9f0f909124db,,,2026-07-31 04:59:50.024703
,Costs & Impacts,2026-07-31 00:19:31+00:00,alaskabeacon.com,Feds turn over Alaska hazardous waste management to state,,,,,,https://alaskabeacon.com/briefs/feds-turn-over-alaska-hazardous-waste-management-to-state/,"... Environmental Protection Agency's regional administrator, stands amid work stations at the Emma Pokon, the Environmental Protection Agency's ...",,,,,2026-07-30 22:01:24.451202
,,2026-07-31 00:15:34+00:00,JD Supra,Understanding Environmental Testing Services for Property Transactions | JD Supra,,,,,,https://www.jdsupra.com/legalnews/understanding-environmental-testing-1744545/,"Buying or selling property is already a big decision, so adding possible environmental issues on top can make it feel even heavier. That is why...",,https://jdsupra-static.s3.amazonaws.com/profile-images/og.16174_3024.jpg,,,2026-07-31 01:59:47.372824
,,2026-07-30 22:43:24+00:00,www.fbi.gov,Malicious Cyber Actors Targeting Water and Wastewater Sector Internet - FBI,,,,,,https://www.fbi.gov/news/press-releases/malicious-cyber-actors-targeting-water-and-wastewater-sector-internet--facing-programmable-logic-controllers-causing-operational-disruptions,The Federal Bureau of Investigation (FBI) and Environmental Protection Agency (EPA) are issuing this Public Service Announcement (PSA) to warn ...,,,,,2026-07-30 19:04:01.685042
,,2026-07-30 22:33:05+00:00,academic.oup.com,Insecticide regulations need to consider impacts on conservation adoption - Oxford Academic,,,,,,https://academic.oup.com/bioscience/article-pdf/76/7/650/68677191/biag062.pdf,"In May 2025, the US Environmental Protection Agency (EPA) released an updated insecticide strategy (USEPA 2025a) to reconcile their pol- icy on ...",,,,,2026-07-30 23:00:41.528873
,,2026-07-30 22:23:11+00:00,www.cisa.gov,CISA Urges Water and Wastewater Systems Sector to Protect OT Against Activity Targeting PLCs,,,,,,https://www.cisa.gov/news-events/alerts/2026/07/30/cisa-urges-water-and-wastewater-systems-sector-protect-ot-against-activity-targeting-plcs,Acknowledgements. The Environmental Protection Agency and the Federal Bureau of Investigation contributed to this Alert. This product is provided ...,,,,,2026-07-30 19:04:01.685042
,,2026-07-30 22:05:10+00:00,thenewlede.substack.com,OPINION: Reflections of a “recovering” EPA chemist,,,,,,https://thenewlede.substack.com/p/opinion-reflections-of-a-recovering,By John Abbotts,,"https://substackcdn.com/image/fetch/$s_!-tmw!,w_1200,h_675,c_fill,f_jpg,q_auto:good,fl_progressive:steep,g_auto/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F6ca5fa32-1ba3-432c-bd2b-57781aa453ed_1024x585.png",,,2026-07-30 19:04:01.685042
,,2026-07-30 21:52:42+00:00,The official website of the City of New York,DEP Completes $155 Million Modernization of Coney Island Wastewater Resource Recovery Facility,,,,,,https://www.nyc.gov/site/dep/news/26-019/dep-completes-155-million-modernization-coney-island-wastewater-resource-recovery-facility-,"New pumping system uses 20 percent less electricity, improves reliability, and helps protect New York City’s waterways and beaches",,http://www.nyc.gov/assets/dep/images/content/pages/whats-new/news/2026/26-019.jpg,,,2026-07-30 22:01:24.451202
,,2026-07-30 21:48:40+00:00,Waste Dive,EPA announces $28M in SWIFR grants for tribal recycling and composting,,,,,,https://www.wastedive.com/news/us-epa-swifr-grants-for-tribes-2026-recycling-composting/826584/,"New projects in Alaska, California, Florida, New York, Michigan and elsewhere will repair buildings, buy collection trucks and gather recycling data. They are funded by the second round of Solid Waste Infrastructure for Recycling Grants.",,https://imgproxy.divecdn.com/_1PCk-xQ05gLDcLDfVQtUEK7P_v-G-Yxhc0Ba53vvho/g:ce/rs:fit:770:435/Z3M6Ly9kaXZlc2l0ZS1zdG9yYWdlL2RpdmVpbWFnZS9HZXR0eUltYWdlcy0xMDkyNjY3ODQyLmpwZw==.webp,,,2026-07-30 22:01:24.451202
,,2026-07-30 21:39:40+00:00,Fort Worth Report,North Texas sees 14 days of unhealthy levels of smog. ‘Moderate’ air quality to come,,,,,,https://fortworthreport.org/2026/07/30/north-texas-sees-14-days-of-unhealthy-levels-of-smog-moderate-air-quality-to-come/,"Weather conditions, such as warm temperatures, sunlight can encourage formation of ozone, a ground-level gas.",,https://fortworthreport.org/wp-content/uploads/2026/03/1213-AirQuality-03-scaled.jpg,,,2026-07-30 20:02:00.650781
,EPA Rollbacks,2026-07-30 21:28:14+00:00,www.momscleanairforce.org,"Testimony: Almeta Cooper, EPA's Clean Trucks Rule Rollback, July 29, 2026",,,,,,https://www.momscleanairforce.org/resources/testimony-almeta-cooper-epas-clean-trucks-rule-rollback-july-29-2026/,"EPA-HQ-OAR-2026-0728-0114. To: U.S. Environmental Protection Agency. My name is Almeta Cooper. I live in Washington, DC. I am the National Manager ...",,,,,2026-07-30 19:04:01.685042
,Costs & Impacts,2026-07-30 21:09:09+00:00,CT.gov - Connecticut's Official State Website,CT Environmental Conservation Police make arrest for possession of venomous snakes,,,,,,https://portal.ct.gov/deep/news-releases/news-releases---2026/ct-environmental-conservation-police-make-arrest-for-possession-of-venomous-snakes,"(Hartford, CT) The Connecticut Department of Energy and Environmental Protection’s (DEEP) Environmental Conservation Police (EnCon) have concluded a lengthy investigation into the illegal possession of venomous snakes. The investigation resulted in the seizure of 49 reptiles and multiple arrests.",,https://portal.ct.gov/Assets/Images/facebook-default_01.png,,,2026-07-30 18:03:00.449225
,Costs & Impacts,2026-07-30 21:02:33+00:00,US EPA,"EPA Proposes Updated Groundwater Cleanup Plan for Hopewell Precision Superfund Site in Dutchess County, New York | US EPA",,,,,,https://www.epa.gov/newsreleases/epa-proposes-updated-groundwater-cleanup-plan-hopewell-precision-superfund-site,"U.S. Environmental Protection Agency (EPA) is proposing an updated groundwater cleanup plan for the Hopewell Precision Superfund site in Hopewell Junction, Dutchess County, New York. Based on years of groundwater data showing that contamination levels",,https://www.epa.gov/sites/all/themes/epa/img/epa-news-releases-og.jpg,,,2026-07-30 18:03:00.449225
,Clean Air & Water,2026-07-30 20:56:30+00:00,www.enr.com,EPA Exempts Off-Grid Data Centers from Acid Rain Regulations,,,,,,https://www.enr.com/articles/63400-epa-exempts-off-grid-data-centers-from-acid-rain-regulations,"The U.S. Environmental Protection Agency announced July 27 it issued permitting guidance earlier this month exempting “islanded” power generators, or facilities with no connection to a utility grid, from the Clean Air Act’s Acid Rain program.",,https://www.enr.com/ext/resources/2026/07/30/EPA-headquarters_credit_public-domain.jpeg?height=635&t=1785440746&width=1200,,,2026-07-30 23:00:41.528873
,,2026-07-30 20:51:50+00:00,www.bellinghamherald.com,Lummi Nation earns EPA award for wastewater upgrades - Bellingham Herald,,,,,,https://www.bellinghamherald.com/news/local/article316700445.html,"The improvements are intended to make the plant more reliable in times of severe weather events, ensure EPA permit compliance and mitigate pollution ...",,,,,2026-07-31 01:00:31.572207
,Opposition & Allies,2026-07-30 20:26:27+00:00,MPR News,Can a new design save one of Minnesota’s most controversial mining projects? ,,,,,,https://www.mprnews.org/story/2026/07/30/newrange-copper-nickel-proposes-major-changes-to-copper-mine-plan,NewRange Copper Nickel has made substantial changes to its proposed open pit mine on the Iron Range. Critics say it still carries the same environmental risks.,,https://img.apmcdn.org/280da225d4fa10850fc558ff5724dabc757d3c8e/widescreen/cb1dbb-20241220-aerial-view-of-the-side-of-a-processing-plant-2000.jpg,,,2026-07-30 20:02:00.650781
,North Carolina,2026-07-30 20:25:23+00:00,ncnewsline.com,NC leaders urge court to reject EPA's 'backroom PFAS deal' with Chemours - NC Newsline,,,,,,https://ncnewsline.com/2026/07/30/nc-leaders-urge-court-to-reject-epas-backroom-pfas-deal-with-chemours/,... Environmental Protection Agency and chemical manufacturer Chemours. The EPA and Chemours announced they'd reached a $450 million settlement last month,,,,,2026-07-30 17:04:46.109650
,North Carolina,2026-07-30 20:12:13+00:00,www.newsfromthestates.com,NC leaders urge court to reject EPA's 'backroom PFAS deal' with Chemours,,,,,,https://www.newsfromthestates.com/article/nc-leaders-urge-court-reject-epas-backroom-pfas-deal-chemours,North Carolina state leaders are asking a federal court to turn down what they call a “backroom deal” between the U.S. Environmental Protection Agency,,,,,2026-07-30 17:04:46.109650
,Costs & Impacts,2026-07-30 20:10:48+00:00,twri.tamu.edu,"Post-flooding water well screenings set for Fredericksburg, Comfort and Boerne Aug. 12-13",,,,,,https://twri.tamu.edu/blog/post-flooding-water-well-screenings-set-for-fredericksburg-comfort-and-boerne-aug-12-13/,"... Conservation Board and the U.S. Environmental Protection Agency. TWRI, a unit of Texas A&M AgriLife Research that combines expertise across The ...",,,,,2026-07-30 18:03:00.449225
,,2026-07-30 19:42:31+00:00,farmdoc daily,"Pesticide Problems, Part 2: Legislative History of the 1972 Amendments - farmdoc daily",,,,,,https://farmdocdaily.illinois.edu/2026/07/pesticide-problems-part-2-legislative-history-of-the-1972-amendments.html,"Andrew Hockenberry, Jonathan Coppess, and Bryan Endres -",,https://farmdocdaily.illinois.edu/wp-content/uploads/2018/11/Facebook@farmdocdaily_profile_2018.png,,,2026-07-30 16:07:17.785105
